Site	Biogeographic_realm	Disturbance	Activity	Time	Cover_5	LPS_5	MPS_5	Iso_5	Ratio_5	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	Metric	abRR
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	1.604
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	others	3.2971
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	2.2834
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	2.703
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	#N?M!
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0.3964
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	3.3979
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0.1484
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0.5816
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	#N?M!
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0.0196
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	1	0	0	0	0	0	0	0	0	0	abundance	0.7282
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	1	0	0	0	0	structure	0.5296
158	Neotropic	secondary	passive	0.5	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	#N?M!
158	Neotropic	secondary	passive	35	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	3.7435
158	Neotropic	secondary	passive	NA	75	7.78532584	7.78532584	3.891	0.82	0	0	0	0	0	0	0	1	0	0	structure	1.0178
159	Neotropic	secondary	passive	NA	10	6.903085992	6.903085992	1.125	1.75	0	0	1	0	0	0	0	0	0	0	abundance	0.4372
159	Neotropic	secondary	passive	NA	10	6.903085992	6.903085992	1.125	1.75	0	0	1	0	0	0	0	0	0	0	richness	0.3026
159	Neotropic	secondary	passive	NA	10	6.903085992	6.903085992	1.125	1.75	0	0	1	0	0	0	0	0	0	0	abundance	0.07
159	Neotropic	secondary	passive	NA	10	6.903085992	6.903085992	1.125	1.75	0	0	1	0	0	0	0	0	0	0	richness	0.1832
159	Neotropic	secondary	passive	NA	10	6.903085992	6.903085992	1.125	1.75	0	0	1	0	0	0	0	0	0	0	abundance	0.4329
159	Neotropic	secondary	passive	NA	10	6.903085992	6.903085992	1.125	1.75	0	0	1	0	0	0	0	0	0	0	richness	0.0488
160	Neotropic	secondary	passive	26	78.75	7.875057269	7.875057269	4.882	0.853	0	0	0	1	0	0	0	0	0	0	richness	0.55
160	Neotropic	secondary	passive	26	78.75	7.875057269	7.875057269	4.882	0.853	0	0	0	1	0	0	0	0	0	0	abundance	0.2813
160	Neotropic	secondary	passive	26	78.75	7.875057269	7.875057269	4.882	0.853	0	0	0	1	0	0	0	0	0	0	diversity	0.6184
161	Neotropic	secondary	passive	10	35	7.531474922	7.531474922	2.589	1	0	0	0	0	1	0	0	0	0	0	richness	1.0986
161	Neotropic	secondary	passive	10	35	7.531474922	7.531474922	2.589	1	0	0	0	0	1	0	0	0	0	0	abundance	0.9432
161	Neotropic	secondary	passive	10	35	7.531474922	7.531474922	2.589	1	0	0	0	0	1	0	0	0	0	0	diversity	0.9061
161	Neotropic	secondary	passive	27.5	35	7.531474922	7.531474922	2.589	1	0	0	0	0	1	0	0	0	0	0	richness	0.9163
161	Neotropic	secondary	passive	27.5	35	7.531474922	7.531474922	2.589	1	0	0	0	0	1	0	0	0	0	0	abundance	1.0511
161	Neotropic	secondary	passive	27.5	35	7.531474922	7.531474922	2.589	1	0	0	0	0	1	0	0	0	0	0	diversity	1.1193
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	richness	0.062
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	abundance	0.4422
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	diversity	0.3291
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	0	0	0	0	0	0	0	1	0	0	structure	0.7357
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	similarity	0.171
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	similarity	0.5761
162	Indo-Malay	secondary	passive	24.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	similarity	0.1693
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	richness	0.1157
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	abundance	0.0617
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	diversity	0.167
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	similarity	0.0355
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	similarity	0.21
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	1	0	0	0	0	0	0	0	0	0	similarity	0.096
162	Indo-Malay	secondary	passive	39.5	68.75	7.715999349	7.47711726	3.897	1.577	0	0	0	0	0	0	0	1	0	0	structure	0.1335
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0.4055
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	abundance	1.0723
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	abundance	0.4912
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	abundance	0.8864
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0.4055
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	abundance	0.8834
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	abundance	0.8936
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0.1823
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	abundance	0.8857
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0.1906
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0.1554
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	richness	0.1924
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	diversity	0.0606
163	Neotropic	secondary	passive	NA	18.75	7.204115988	6.929414931	1.752	3	0	1	0	0	0	0	0	0	0	0	diversity	0.1372
163	Neotropic	secondary	passive	3	18.75	7.204115988	6.929414931	1.752	3	1	0	0	0	0	0	0	0	0	0	richness	0.5159
163	Neotropic	secondary	passive	9	18.75	7.204115988	6.929414931	1.752	3	1	0	0	0	0	0	0	0	0	0	richness	0.2101
163	Neotropic	secondary	passive	20	18.75	7.204115988	6.929414931	1.752	3	1	0	0	0	0	0	0	0	0	0	richness	0.2364
164	Neotropic	secondary	passive	4	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	richness	0.08
164	Neotropic	secondary	passive	4	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	abundance	0.7621
164	Neotropic	secondary	passive	4	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	diversity	0.2231
164	Neotropic	secondary	passive	7.5	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	richness	0.2877
164	Neotropic	secondary	passive	7.5	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	abundance	1.3453
164	Neotropic	secondary	passive	7.5	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	diversity	0.0516
164	Neotropic	secondary	passive	80	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	richness	0.2877
164	Neotropic	secondary	passive	80	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	abundance	1.0181
164	Neotropic	secondary	passive	80	52.5	7.591060612	7.591060612	2.961	1.385	0	0	0	1	0	0	0	0	0	0	diversity	0.499
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.1392
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.1641
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.2572
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.7504
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.1402
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.3079
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1911
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1872
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.023
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0572
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1178
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0938
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	structure	0.2318
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.179
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.2542
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.3102
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.1985
165	Neotropic	secondary	passive	40	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	similarity	0.4834
166	Neotropic	secondary	active_plantation	12.5	6.25	6.301026001	6.221844755	0.796	3.333	0	0	1	0	0	0	0	0	0	0	richness	2.5649
168	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.2327
168	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1243
168	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1694
168	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.185
168	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1354
168	Neotropic	secondary	passive	10	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1698
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.0075
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	abundance	0.4193
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.1037
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.3204
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.3363
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.3878
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2429
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.0091
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2126
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.2607
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.1542
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	richness	0.0196
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	similarity	2.2437
169	Neotropic	secondary	passive	15	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	similarity	3.3274
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.2765
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.2633
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.1852
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.499
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0048
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.3329
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.4219
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.5011
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.3859
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.4626
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.3934
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.6095
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.1535
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	1.1545
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	0.874
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.6931
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0572
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1382
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.639
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	1.7492
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	structure	1.2088
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.7629
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.4469
170	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.54
172	Indo-Malay	secondary	passive	15	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.5533
172	Indo-Malay	secondary	passive	15	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	1.5827
172	Indo-Malay	secondary	passive	23	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.625
172	Indo-Malay	secondary	passive	23	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.1918
173	Indo-Malay	secondary	passive	13	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	richness	0.4199
173	Indo-Malay	secondary	passive	13	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	abundance	0.2345
173	Indo-Malay	secondary	passive	13	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	diversity	0.9872
174	Indo-Malay	secondary	passive	3	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	richness	2.7081
174	Indo-Malay	secondary	passive	10	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	richness	1.6094
174	Indo-Malay	secondary	passive	32.5	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	richness	0.2231
174	Indo-Malay	secondary	passive	3	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	similarity	2.0919
174	Indo-Malay	secondary	passive	10	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	similarity	1.0222
174	Indo-Malay	secondary	passive	32.5	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	similarity	0.0488
174	Indo-Malay	secondary	passive	3	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	richness	0.3895
174	Indo-Malay	secondary	passive	10	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	richness	0.1382
174	Indo-Malay	secondary	passive	35	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	richness	0.1495
174	Indo-Malay	secondary	passive	3	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	similarity	0.7723
174	Indo-Malay	secondary	passive	10	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	similarity	0.4787
174	Indo-Malay	secondary	passive	35	20	6.69896601	6.425964738	1.866	3.161	0	0	0	1	0	0	0	0	0	0	similarity	0.1557
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	abundance	0.0252
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	abundance	0.0487
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.041
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.041
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	diversity	0.0216
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	diversity	0.0774
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	similarity	0.2231
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.087
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.1431
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.3365
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.2877
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.5108
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.0645
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.2007
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	1	0	0	0	0	0	0	0	richness	0.6931
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	0	0	0	0	0	0	1	0	0	0	structure	0.4055
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	1	0	0	0	0	0	0	0	0	0	richness	0.2231
175	Indo-Malay	secondary	passive	100	48.75	7.579779602	7.238878094	3.587	2.231	1	0	0	0	0	0	0	0	0	0	richness	0.2595
176	Indo-Malay	secondary	passive	3	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	richness	0.449
176	Indo-Malay	secondary	passive	10	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	richness	0.3336
176	Indo-Malay	secondary	passive	25	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	richness	0.1125
176	Indo-Malay	secondary	passive	100	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	richness	0.0361
176	Indo-Malay	secondary	passive	3	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	abundance	0.6464
176	Indo-Malay	secondary	passive	10	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	abundance	0.5008
176	Indo-Malay	secondary	passive	25	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	abundance	0.4611
176	Indo-Malay	secondary	passive	100	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	abundance	0.0372
176	Indo-Malay	secondary	passive	3	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	diversity	0.3508
176	Indo-Malay	secondary	passive	10	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	diversity	0.2738
176	Indo-Malay	secondary	passive	25	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	diversity	0.0256
176	Indo-Malay	secondary	passive	100	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	diversity	0.0345
176	Indo-Malay	secondary	passive	3	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.1148
176	Indo-Malay	secondary	passive	10	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.0824
176	Indo-Malay	secondary	passive	25	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.0364
176	Indo-Malay	secondary	passive	100	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.0177
176	Indo-Malay	secondary	passive	3	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	2.1824
176	Indo-Malay	secondary	passive	10	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	1.313
176	Indo-Malay	secondary	passive	25	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.1977
176	Indo-Malay	secondary	passive	100	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.1587
176	Indo-Malay	secondary	passive	3	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.7628
176	Indo-Malay	secondary	passive	10	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.2624
176	Indo-Malay	secondary	passive	25	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.087
176	Indo-Malay	secondary	passive	100	56.25	7.770848017	7.770848017	3.851	1.085	0	0	1	0	0	0	0	0	0	0	similarity	0.0426
177	Palearctic	secondary	passive	50	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1651
177	Palearctic	secondary	passive	57	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.0445
177	Palearctic	secondary	passive	100	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.3947
178	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.6893
178	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.1492
178	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	0.2325
178	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.0233
178	Indo-Malay	secondary	passive	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.0667
